symbol,open,high,low,close,volume,unlocked_mkt_cap,circulating_supply,total_supply,volume_24h,volume_market_cap_24h
CHRUSDT,0.0955,0.0983,0.0941,0.0958,7584000.0,81424477.56209531,846281914.378197,846281914.378197,5492979.95935299,0.06746104026475301
ARDRUSDT,0.08432,0.08559,0.08365,0.08476,2189412.0,84095534.25792748,998466231.2566,998466231.2566,6274738.34797283,0.07461440614346684
MDTUSDT,0.02445,0.02713,0.02396,0.02486,68792142.9,17050223.673047215,676157012.5,1000000000.0,4172901.11750321,0.24474172289596888
KNCUSDT,0.379,0.3863,0.3751,0.3839,1746096.7,70772741.96657515,187633785.53428543,240463056.34363836,6332839.56993496,0.08948133693796774
LRCUSDT,0.0866,0.0891,0.0855,0.0881,14226130.0,145011889.3288774,1367105325.0232475,1373873397.4424574,41117966.78274724,0.28354893500831785
COMPUSDT,43.05,43.63,42.15,43.18,30190.122,409744745.90011656,9457131.85118033,10000000.0,21580350.58141395,0.052667790856004267
SCUSDT,0.003061,0.003096,0.00302,0.003085,79696643.0,169676065.60004523,56025636522.075195,61431225676.30304,5846506.27692236,0.03445687083942381
ZENUSDT,7.333,7.424,7.221,7.255,334170.8,124687331.16820982,17338525.73404655,21000000.0,8728417.20003495,0.0700024382449878
SNXUSDT,0.69,0.714,0.677,0.704,1682209.7,238016720.01942447,343466216.99839866,343889850.0967736,10954882.29752513,0.04602568381175535
VTHOUSDT,0.001832,0.001858,0.001808,0.00185,141947162.0,174239701.97577682,93585207398.0,93585207398.0,1476854.62708809,0.008475993762279308
DGBUSDT,0.00845,0.00855,0.00826,0.00839,41536544.1,149843768.0984505,17882486512.545315,17882486512.545315,1719656.74878968,0.01147633145250211
SXPUSDT,0.1757,0.1779,0.1733,0.1763,4254836.3,113096404.90727983,654595873.9839878,654595873.9839878,4531651.39670273,0.04006892527147903
MKRUSDT,1534.2,1570.2,1502.5,1566.8,1814.4041,0.0,0.0,870827.47,91986520.86641379,0.0
DCRUSDT,15.94,16.52,15.7,16.25,13110.979,281646216.6737077,16996490.55666104,16996490.55666104,1822536.39491009,0.0064710132322548875
STORJUSDT,0.2534,0.2603,0.2514,0.2593,1353801.0,108667549.20873262,418973378.63491154,424999998.00000113,6070119.26853368,0.05585953960251714
MANAUSDT,0.283,0.2881,0.2778,0.2852,3783405.0,609253753.5280503,1969729010.368757,2193179327.320146,36998497.93167384,0.06072756666237004
YFIUSDT,5323.0,5397.0,5229.0,5356.0,138.37991,180346678.04266974,33827.12753195,36646.35801769,13219279.46584956,0.07329926788405772
JSTUSDT,0.03638,0.03839,0.03551,0.03648,120901238.3,343206924.5598996,9900000000.0,9900000000.0,18151878.99859501,0.05288902320916598
CRVUSDT,0.7634,0.783,0.7513,0.7784,9243103.2,1092068327.0636222,1384531229.721814,2300781445.6481853,96975225.5265552,0.08879959533970219
SANDUSDT,0.2736,0.2783,0.2691,0.273,9613362.0,725181626.1935973,2573289192.2233224,3000000000.0,46744656.86291227,0.06445924051919254
NMRUSDT,16.24,16.78,15.39,15.51,509446.06,101708230.6475656,7533734.14130295,10663944.49561734,35223703.44360086,0.34632107174940757
DOTUSDT,3.775,3.825,3.712,3.811,3739627.01,6268810606.335114,1613799153.4004188,1613799153.4004188,210634249.44680116,0.033600353029319324
LUNAUSDT,0.1462,0.1487,0.1437,0.1483,3720173.23,105063393.23176056,709984438.91686,1186707049.0,9546932.5348418,0.09086830570741333
RSRUSDT,0.007424,0.007572,0.007264,0.007491,196188161.9,455123811.2256391,59676150306.0,100000000000.0,19077118.13381967,0.041916326202413756
PAXGUSDT,3461.83,3466.73,3452.66,3462.72,2012.4206,1015562760.5529556,284178.535,284178.535,128874022.17727281,0.12689912153445174
TRBUSDT,33.05,34.29,32.36,33.79,71826.542,94041470.83380614,2710544.0,2784795.0,29524832.67413001,0.3139554540390747
SUSHIUSDT,0.7503,0.7726,0.7352,0.7641,2503427.0,217021920.03930178,276152086.65956223,285195141.7981629,25546671.58242517,0.11771470631998267
KSMUSDT,14.9,16.55,14.59,16.29,359374.6,260261359.65409067,16995472.0881579,16995472.0881579,13167911.4325907,0.05059495366539223
EGLDUSDT,14.42,14.64,14.13,14.4,92304.33,404859699.23104495,28580375.51013093,28588531.0,15384213.11971564,0.037998875039760856
DIAUSDT,0.7218,0.7382,0.704,0.7098,1246541.5,85684601.55311672,119676104.0,168817248.0,3982488.12167029,0.04647845761646573
RUNEUSDT,1.182,1.213,1.163,1.213,4080283.0,427161798.39778966,351324805.0,425415442.0,48498030.87032652,0.11353550587209409
FIOUSDT,0.01935,0.02047,0.01924,0.01981,80106406.0,16109383.523589805,817952733.7597041,839242769.7719939,3222966.9999191,0.20006768075262116
UMAUSDT,1.43,1.474,1.412,1.464,1152139.9,125158279.91686451,89842814.71412125,125987463.11389512,15571339.38019409,0.12441317818155731
BELUSDT,0.2439,0.2528,0.2405,0.2476,1804610.8,19477828.182912014,80000000.0,100000000.0,2656005.30169887,0.13636044412944331
UNIUSDT,9.633,9.827,9.404,9.726,2466593.28,6104985414.857325,628739836.71,1000000000.0,286700487.5015283,0.046961699008125905
OXTUSDT,0.0539,0.0551,0.0534,0.0546,5212136.0,53945520.787927896,997214634.4279902,1000000000.0,2655588.54445059,0.04922722972478683
SUNUSDT,0.02287,0.02291,0.02256,0.02282,33279133.0,423799218.9602788,19161949451.31451,19900730000.0,13501283.65312476,0.03185773604361029
AVAXUSDT,23.54,23.94,23.1,23.78,1173614.41,10638155527.39071,422275285.48916084,457277985.48916084,793398664.4665902,0.07458047237829697
FLMUSDT,0.029,0.0297,0.0285,0.0296,6103949.0,15791638.9196643,555815502.8701313,555815502.8701313,1998265.31469912,0.12653945070962902
UTKUSDT,0.03073,0.03243,0.0303,0.03136,13406683.0,21109078.233814806,704112145.0,704112145.0,3079640.94047303,0.14589177728943786
XVSUSDT,6.25,6.37,6.14,6.35,66051.21,102031529.38350448,16305285.79848165,30000000.0,13122936.78679923,0.12861648615962848
AAVEUSDT,319.2,319.78,310.25,319.39,96835.421,4986279958.378826,15225878.01987703,16000000.0,471141311.7661329,0.09448753694112948
NEARUSDT,2.43,2.464,2.393,2.435,3638301.6,3101431708.23019,1249836992.0,1269037098.0,131194164.91373272,0.042301161932918316
FILUSDT,2.27,2.306,2.231,2.291,3574730.03,1600445344.7517653,685498040.0,1959106385.0,154520668.36004534,0.09654854435782813
INJUSDT,12.98,13.21,12.78,12.92,439304.6,1329880788.2863774,99970935.41,100000000.0,98182226.46785374,0.07382784030918049
AUDIOUSDT,0.0624,0.0663,0.0613,0.0633,23602836.8,84175918.71008837,1352871120.0,1352871120.0,4956032.78708979,0.05887708578695698
CTKUSDT,0.3325,0.3387,0.325,0.3356,949585.8,50112616.67902761,149888849.0,149888849.0,2037336.37294849,0.04065515848030195
AXSUSDT,2.251,2.305,2.215,2.292,1134729.46,400665213.530105,166691299.50375277,270000000.0,24131113.92565871,0.06022762423782407
STRAXUSDT,0.04334,0.04443,0.04317,0.04399,8772080.0,87376206.83155568,2002543821.6950293,2077543821.6950293,705558.7237334,0.008074952545074197
ROSEUSDT,0.02489,0.02534,0.02431,0.02485,55955549.5,181465306.41329983,7408640794.0,10000000000.0,5839858.37572969,0.03218167974449621
AVAUSDT,0.5369,0.5472,0.5247,0.5458,600113.4,37677581.26967363,69949531.0,69949531.0,5255065.28036438,0.13947459213880425
SKLUSDT,0.02626,0.04,0.02598,0.03216,1481336233.0,177182685.13849556,5960602671.0,6210750000.0,45433583.03918985,0.25642225143882713
GRTUSDT,0.0878,0.0895,0.0865,0.0895,22410527.0,940580701.2874143,10468310758.786898,11343348305.720022,38072304.22356896,0.04047744565825954
JUVUSDT,1.218,1.248,1.201,1.211,1781034.03,12751607.748878896,11106027.0,19956000.0,4321599.07787789,0.33890621190554104
PSGUSDT,1.679,1.685,1.625,1.648,525480.57,17669489.79408743,10889025.0,19890000.0,1848453.11878242,0.10461270474266608
1INCHUSDT,0.2444,0.25,0.2403,0.2469,3104765.8,347753336.98593706,1396095115.824982,1500000000.0,17237722.74705267,0.04956882052220178
OGUSDT,13.013,13.894,12.977,13.526,338565.1,59115419.765737645,4300096.0,5000000.0,8915773.35792057,0.1508197589267227
ATMUSDT,1.257,1.287,1.246,1.267,563588.5,8874309.16881772,6999607.0,10000000.0,3875432.43785905,0.4367024366782744
ASRUSDT,2.6,2.71,2.575,2.608,1675909.6,18790361.200459205,7790126.0,9995000.0,8741802.62776919,0.4652280248639157
CELOUSDT,0.3112,0.315,0.306,0.313,2274989.3,175434100.69326374,581410254.0,1000000000.0,12096920.52710485,0.0689542140285235
RIFUSDT,0.0558,0.0567,0.0551,0.0566,3969352.0,56921476.07407226,1000000000.0,1000000000.0,1276053.59053253,0.02241778812748977
TRUUSDT,0.0299,0.0309,0.0295,0.0306,18609632.0,39471459.64195809,1329345686.3459923,1344195694.2046723,6519962.67807338,0.16518169678079683
CKBUSDT,0.00483,0.004999,0.004792,0.004942,493637312.0,231115792.55401716,47193902692.92315,47936339780.38507,22849783.41351816,0.09886725247552104
TWTUSDT,0.7359,0.7406,0.7278,0.7383,690942.0,307101001.2358621,416649900.0,999668148.0,10675907.06531965,0.03476350458760067
SFPUSDT,0.4589,0.4774,0.4571,0.4752,853971.0,235269209.45889598,500000000.0,500000000.0,2579289.35790656,0.010963140326941886
DODOUSDT,0.045,0.0464,0.0442,0.046,6860778.7,33123125.544279985,725703404.35,1000000000.0,3437035.54432498,0.10376543541249597
CAKEUSDT,2.487,2.519,2.455,2.5,2077389.8,828174334.2008569,345515218.8031215,362271733.25055647,57043471.75581203,0.06887857954552029
ACMUSDT,0.959,0.971,0.949,0.962,990762.9,8829322.983744048,9619858.0,19920000.0,2059370.73683892,0.23324220221986378
FISUSDT,0.1206,0.1225,0.117,0.1201,10043809.0,13482523.988315258,118816054.015,154268347.015,7854916.7642354,0.5825998730684944
OMUSDT,0.2137,0.2233,0.2115,0.2212,41859150.0,216357146.3240945,1058955550.7494493,1689084336.599872,33340878.87403791,0.15410112141197585
PONDUSDT,0.00874,0.00908,0.0086,0.00882,58085430.0,67805494.36403248,8201105791.0,10000000000.0,5733755.73621685,0.08456181597074719
DEGOUSDT,1.317,1.398,1.269,1.272,1913516.23,26484754.51690947,20997212.63267069,21000000.0,2896604.77577006,0.10936876057962674
ALICEUSDT,0.3608,0.3698,0.3538,0.3674,1574006.5,36493808.424389705,100000000.0,100000000.0,7537649.48860475,0.20654598174432115
PERPUSDT,0.2622,0.2703,0.2612,0.2653,1417675.05,17378275.795654334,66002156.95,150000000.0,4641620.84462774,0.26709328930022147
SUPERUSDT,0.577,0.592,0.5663,0.5843,2754031.0,353242794.7157178,619245952.4169173,999998077.4169173,9225471.71600823,0.026116517743646237
CFXUSDT,0.179,0.2149,0.1788,0.1964,264439688.0,915835867.598278,5132159575.56,5132159571.6,46057425.93164608,0.0502900438398736
TKOUSDT,0.1842,0.1967,0.182,0.1842,4330698.5,32175702.146694638,169204282.13841677,495659866.66,2495299.54392071,0.07755229497538871
PUNDIXUSDT,0.2922,0.2953,0.2872,0.2932,1171778.5,78477215.01931578,258386541.0999244,258386541.0999244,22689512.83865355,0.2891222991675855
TLMUSDT,0.00449,0.00462,0.00441,0.00453,106703520.0,26526187.159649123,6069338538.095,6786153508.6474,6913768.99581425,0.260639380782598
BARUSDT,1.182,1.202,1.164,1.182,667121.86,15753235.086612005,13759770.0,39960000.0,1945453.77037935,0.12349550804537332
FORTHUSDT,2.816,2.906,2.794,2.854,185224.56,39957731.82194524,14343554.15380151,15297897.14455933,1786110.05672968,0.0446999860925221
BAKEUSDT,0.0798,0.0811,0.0788,0.0798,5448613.5,15541410.551920379,289770497.6233005,289770497.6233005,63077668.44693166,4.058683620524873
SLPUSDT,0.00172,0.001767,0.001684,0.001747,243360644.0,62811960.749142095,35969260366.0,35969260366.0,3860593.31382874,0.06146270977349595
SHIBUSDT,1.22e-05,1.248e-05,1.203e-05,1.234e-05,671373880670.0,7380258041.515019,589245936190314.2,589500939003821.4,146626649.23025003,0.019867414988128315
ICPUSDT,4.904,4.95,4.808,4.853,1272952.13,2628763325.8416405,537442643.9632682,537442643.9632682,64855748.09757522,0.024671581294527768
ARUSDT,6.38,6.51,6.21,6.43,435923.44,427617393.42863685,65652466.0,65652466.0,35335375.54201053,0.0826331577831562
MASKUSDT,1.225,1.253,1.206,1.244,669159.3,125331313.40964432,100000000.0,100000000.0,21950719.29907491,0.17514154046506458
LPTUSDT,6.943,7.396,6.753,7.087,1315592.2,315310351.44616824,44052241.25080599,44052241.25080599,61084008.66741782,0.19372662009748975
XVGUSDT,0.005591,0.0057,0.00551,0.005607,147871539.0,92732619.12503777,16521951235.741348,16521951235.741348,7288990.77894627,0.07860223131536943
ATAUSDT,0.0453,0.0466,0.0443,0.0462,5557810.0,40510612.839160636,897192028.2579365,1000000000.0,1344464.94706749,0.033187968604805405
GTCUSDT,0.324,0.332,0.319,0.331,1371147.3,32104099.345578257,96384727.70514555,100000000.0,3221147.2576213,0.10033445333407097
PHAUSDT,0.1052,0.113,0.1043,0.1083,20546527.0,84016369.99538398,809162538.174571,1000000000.0,10242385.42506841,0.1219094020085746
MLNUSDT,8.31,8.48,8.2,8.4,52181.368,23935424.958419316,2989998.70796382,2990618.32363574,6037093.13095534,0.2522241882666798
DEXEUSDT,7.546,7.737,7.477,7.683,97454.92,612353721.4183055,83733448.90505138,96504599.33609451,4532456.1119654,0.0074016960352058184
C98USDT,0.0493,0.0506,0.0483,0.0498,16156183.6,50210003.237414695,999999721.0,1000000000.0,8944812.87185471,0.17814802420067075
QNTUSDT,102.19,104.82,100.88,104.42,13635.436,1226770863.6457663,12072738.0,14881364.0,16700402.4097287,0.013613302128889646
FLOWUSDT,0.399,0.401,0.387,0.398,2552582.7,664736191.6261941,1606840676.485047,1606840676.485047,25231557.10457649,0.037957248939388476
MINAUSDT,0.1783,0.1814,0.1751,0.1802,7369907.5,226902437.50209996,1250477756.8400393,1250477756.8400393,7036121.10129543,0.031009455776473585
RAYUSDT,3.53,3.559,3.375,3.458,3921796.2,914666920.766616,268127089.855586,554998191.170867,61520667.3802618,0.06726018617651447
FARMUSDT,28.1,28.92,27.7,28.04,12116.779,19072505.708033178,672183.450713,690420.0,1146157.89762127,0.06009477281941607
QUICKUSDT,0.0233,0.02458,0.02284,0.0243,23872639.0,20065269.122723103,739998.11830005,946467.67266824,15295.23169435,0.0007622739371598446
MBOXUSDT,0.0578,0.0595,0.0567,0.0584,9164386.9,28507478.434033062,500322467.0,550322467.0,3992020.01967322,0.14003413275961404
REQUSDT,0.1437,0.1446,0.1427,0.1433,2265380.0,100801208.76809072,824196291.1180449,999418201.4136702,5235094.25679846,0.051934836107398574
GHSTUSDT,0.442,0.454,0.435,0.449,779673.2,23323357.53842363,52747801.21406849,52747802.71425598,3409383.5278328,0.1461789333810998
WAXPUSDT,0.01982,0.02018,0.01963,0.02011,8059244.0,88808588.02017567,4448000724.915566,4452888436.381527,2976487.1967073,0.033515758588922695
GNOUSDT,128.8,130.42,126.7,129.34,1355.736,351819559.23894215,2639061.4997905,2999934.74597423,5116885.63692341,0.014544062439258019
XECUSDT,1.996e-05,2.029e-05,1.976e-05,2.017e-05,12313597651.0,393660584.9305166,19915173422581.0,19915173422581.0,6176160.64328718,0.015689050109950198
DYDXUSDT,0.6093,0.6224,0.596,0.6099,7480433.03,466639956.4048416,777764372.2622116,958342745.0,16624707.9967446,0.03562641340194526
IDEXUSDT,0.02441,0.02615,0.02417,0.02584,40584451.6,28640808.66210323,974700189.0259144,1000000000.0,10220591.56553639,0.3568541547173565
USDPUSDT,0.9999,1.0006,0.9998,0.9999,119957.0,66968172.93639533,66953468.26571843,66953468.26571843,6984059.25429179,0.10428923095938532
GALAUSDT,0.01604,0.01644,0.01575,0.01618,358696436.0,745752648.3615967,45843329747.05421,45843329747.05421,70742613.07411362,0.09486069305893005
ILVUSDT,14.01,14.56,13.88,14.22,83408.79,87277776.29155998,6338439.07131967,9072396.72232264,13798281.81658463,0.15809616609032423
YGGUSDT,0.155,0.1617,0.1517,0.1569,10621954.0,90308141.05364485,594968860.3894259,999716414.322777,20159672.11055302,0.2232320572137319
SYSUSDT,0.04052,0.04166,0.03994,0.04127,7503058.0,33284680.70206552,832958188.4500598,832958188.4500598,929638.71454924,0.027929927370207584
DFUSDT,0.02724,0.02819,0.02694,0.02764,11143881.0,27326581.118271433,999926146.6275177,999926146.6275177,2320788.59049023,0.08492787957797164
FIDAUSDT,0.0906,0.0923,0.0884,0.09,10856965.3,86655474.38521299,990911317.023454,990911317.023454,7545444.73222746,0.08707406872744586
AGLDUSDT,0.675,0.741,0.665,0.712,3455402.0,57110626.89376882,83510001.0,92810001.0,7910338.7380298,0.13850905108682804
RADUSDT,0.678,0.72,0.67,0.687,3655724.2,35363324.38524358,51575978.89552598,99998580.0,13393618.71751351,0.37874320218328805
RAREUSDT,0.0538,0.0609,0.0537,0.0551,92425913.4,44772375.90084981,824360650.2218294,1000000000.0,6969918.02826379,0.1556745177807617
LAZIOUSDT,0.951,0.973,0.935,0.956,428623.63,11066437.655794796,12122918.91763,40000000.0,2735641.28393308,0.24720161708954252
CHESSUSDT,0.07364,0.07789,0.07207,0.07558,20759104.3,14732432.176921187,204350890.0,300000000.0,1623362.84937648,0.11018973852257256
ADXUSDT,0.1337,0.1376,0.1311,0.1351,3165982.0,20008881.4729286,147900000.0,150000000.0,4210873.73627137,0.2104502314119134
AUCTIONUSDT,9.77,10.06,9.72,9.97,109097.95,59172433.159595385,6090248.18100565,7640877.20358214,8178450.30028116,0.13821385844017714
MOVRUSDT,6.302,6.769,6.231,6.653,263639.765,59596506.1609242,9999862.0,12076123.0,9082010.1146643,0.1523916534660739
CITYUSDT,1.118,1.164,1.043,1.064,3747009.38,10992404.05449441,10939046.0,19740000.0,2675674.02739165,0.24341117867639336
ENSUSDT,23.2,23.66,22.74,23.3,141316.1,846965468.6970052,36765219.5921461,100000000.0,52100780.03764275,0.061514644886049505
