symbol,open,high,low,close,volume,unlocked_mkt_cap,circulating_supply,total_supply,volume_24h,volume_market_cap_24h
DYMUSDT,0.211,0.219,0.207,0.213,5671682.5,75466788.07736593,358406937.0,1051466255.0,5524143.28865431,0.07319966079636449
DENTUSDT,0.000755,0.000765,0.000741,0.000759,387677212.0,75318180.31853306,99999999999.99994,99999999999.99994,2381403.02011656,0.03161790433657866
LSKUSDT,0.373,0.379,0.369,0.376,895065.0,74688190.0244551,200461454.3753694,400000000.0,2577318.81577903,0.034507715542914354
USTCUSDT,0.01314,0.01324,0.01294,0.01319,69288396.0,74599009.17543912,5592140868.363786,6093345955.89009,3668647.22330004,0.04917822989675713
USUALUSDT,0.065,0.0667,0.0635,0.0655,40701055.5,72779246.56060106,1198081291.3717535,1375056972.1031442,15055904.56453072,0.20687084953530163
SOMIUSDT,0.3,0.66,0.3,0.4917,236978478.9,72689149.63304193,160200000.0,1000000000.0,226845986.33413804,3.120768195519264
COOKIEUSDT,0.1257,0.1291,0.1231,0.1268,7717009.2,72573598.75508091,598058505.0,999929392.0,16690795.70630124,0.22998440193973033
SAGAUSDT,0.2446,0.2505,0.238,0.2462,13824664.5,70775447.71895866,294261953.0,1075603523.0,9802109.4774498,0.13849590208701856
KNCUSDT,0.379,0.3863,0.3751,0.3839,1746096.7,70694927.55346464,187633785.53428543,240463056.34363836,6338858.63943991,0.0896649711486868
ONGUSDT,0.1663,0.173,0.1656,0.1694,9001825.0,70608643.09241697,423506273.0414432,1000000000.0,2965789.42289313,0.04200320659060564
GLMRUSDT,0.0723,0.0731,0.0712,0.0729,8404646.8,69670004.60515137,1006931117.0,1190790785.0,4169465.38080489,0.05984591797337992
CGPTUSDT,0.0828,0.0846,0.0813,0.0823,6448920.1,69296459.57653734,857013195.9034449,997832384.4646686,16483439.27142854,0.23786841885078883
STEEMUSDT,0.129,0.1316,0.1284,0.1305,2382971.9,69011603.27843767,525545782.766,525545782.766,5143931.87901451,0.07453720294340278
DOGSUSDT,0.0001334,0.0001363,0.0001309,0.000135,6927728455.0,68603797.11157648,516750000000.0,550000000000.0,9761688.89359096,0.1422907959119909
PONDUSDT,0.00874,0.00908,0.0086,0.00882,58085430.0,67744566.77063163,8201105791.0,10000000000.0,5700863.36851871,0.0841523333940653
USDPUSDT,0.9999,1.0006,0.9998,0.9999,119957.0,66966639.26332534,66953468.26571843,66953468.26571843,6982910.15847139,0.10427446016834266
JOEUSDT,0.1531,0.1849,0.1499,0.1818,40527032.57,66748894.56543147,399314419.0,464573155.0,9097300.96442992,0.13629141012233803
CTSIUSDT,0.0813,0.082,0.0779,0.0793,24380189.0,66704387.02445574,879438569.7111657,1000000000.0,18570958.65821553,0.27840685578006863
XUSDUSDT,0.9998,1.0001,0.9996,0.9999,7509246.0,66496707.800293945,66484625.421,66484625.421,17286278.8935695,0.2599569131374815
BANANAS31USDT,0.006725,0.006954,0.006664,0.006923,316738291.0,66263318.6079355,10000000000.0,10000000000.0,6942666.77482798,0.10477390690173714
EPICUSDT,2.39,2.464,2.334,2.354,608302.9,63483711.28088565,30000000.0,30000000.0,11624957.52720796,0.1831171696275439
SOLVUSDT,0.04264,0.04367,0.04214,0.04354,29147748.0,63325984.754664905,1482600000.0,8400000000.0,11927458.62891497,0.1883501484441793
GNSUSDT,2.169,2.231,2.14,2.21,87579.61,63005768.46150392,28227705.76305518,28227705.76305518,2276048.02326924,0.03612443874341266
